16627
16084
15866
15725
15470
15502
15750
15887
15923
16381
16672
16720
16839
16772
16868
17314
18081
19339
19249
18960
18663
18074
17218
16356
15809
15465
15255
15236
15275
15726
16874
17897
18232
18739
19030
19126
18984
18873
18753
18883
19396
20331
19890
19937
19633
18816
17792
16921
16277
15835
15606
15554
15656
16088
17140
18148
18464
18933
19013
18830
18804
18848
18860
19119
19471
20380
20108
20005
19754
19002
18102
16963
16223
15787
15467
15185
15412
15902
17158
18198
18537
18760
18699
18639
18537
18546
18299
18613
19028
19935
19930
19980
19856
19678
18889
17940
17475
16808
16679
16620
16706
17173
18123
19177
19660
19836
19789
19773
19585
19503
19430
19647
20022
20906
20706
20429
20276
19754
18914
18064
17293
16937
16505
16599
16647
16764
17155
17841
18703
19116
19225
19340
19153
18895
18781
19077
19741
20768
20217
19782
19725
19538
18723
17819
17015
16531
16240
16103
16031
16095
16439
16797
17181
17757
18095
18351
18486
18714
18784
18833
19370
20429
19967
19363
18821
18019
17172
16221
15521
15129
14916
14880
14919
15426
16606
17913
18029
18047
18239
18177
18185
18242
18245
18103
18502
19355
19080
18840
18477
17814
16740
15681
14900
14375
14203
14134
14246
14863
16195
17635
17553
17577
17574
17652
17417
17600
17726
18005
18566
19548
19229
19117
18712
18074
16986
15863
15104
14699
14497
14508
14674
15273
16444
17776
17862
17599
17349
17183
17097
17157
17490
17736
18085
19154
18712
18470
18085
17325
16291
15168
14338
13821
13386
13218
13289
13771
15146
16540
16828
16789
16797
16549
16459
16492
16619
16858
17375
18255
17915
17828
17481
16772
15708
14433
13692
13150
12942
12974
13082
13772
14724
16170
16875
17088
17374
17628
17643
17922
17765
17849
18390
19431
19339
19106
18706
18202
17312
16182
15585
15247
15016
14912
14964
15279
15781
16492
17259
17775
17503
17436
17173
17049
16906
17314
18271
19813
19738
19118
18801
18279
17610
16691
16245
15859
15525
15385
15417
15567
15940
16662
17214
17298
17253
17227
17076
17010
17042
17750
18655
19958
19621
19328
19049
18427
17276
16197
16003
15583
15230
15240
15441
15944
17472
18989
19317
19335
19278
19124
18984
19018
19062
19250
19612
20073
19953
19943
19990
19387
18259
17018
16484
16010
15799
15673
15650
16276
17609
18844
19013
19190
19013
18752
18495
18256
18232
18356
19001
19988
19945
19833
19604
18829
17794
16718
16173
15854
15720
15588
15742
16230
17406
18909
18892
18769
18540
18242
17830
17678
17635
17754
18472
19623
19797
19489
19250
18527
17299
16299
15534
15093
14874
14804
14939
15551
16859
18321
18368
18374
18315
18507
18689
18017
17968
18196
18785
19704
19691
19248
18856
18135
17078
15936
15212
14803
14610
14448
14527
15136
16133
17464
17745
17729
17465
17136
16634
16544
16411
16601
17224
18286
18264
18035
17743
17190
16286
15174
14479
13733
13392
13240
13251
13399
13931
14728
15388
15833
16010
15817
15341
14981
14820
15125
16030
17278
17375
16958
16523
16040
15393
14596
13896
13518
13326
13196
13284
13497
13952
14445
14955
15349
15509
15535
15594
15652
15848
16232
17052
18035
17948
17531
17149
16563
15623
14839
14194
13795
13678
13635
13788
14392
15592
17091
17471
17699
17879
18097
18122
18125
18037
18210
18591
19289
18938
18753
18365
17709
16616
15502
